"NUM_OC","OC","ARTICULO","CODIGO","DESCRIPCION","UND_MEDIDA","CANTIDAD","CTD_RECIBIDA","CTD_ACEPTADA","CTD_RECHAZADA","PRECIO","IMPORTE","MONEDA","FECHA_CREACION","FECHA_PROMETIDA","AÑO CREACIÓN","AÑO ENTREGA","PROVEEDOR","COMPRADOR","IMPORTADO","ORG_ENVIO","ESTADO","COMENTARIOS","CANCELADA","DIRECCION_ENVIO"
"101719467","101719467","10047253","10047253","INS. IBUPROFENO MK 600 mg TABC","milu","12","13","13","0","67,300","807,600","COP","7/13/2023","7/31/2023","2023","2023","SERVIGRAFIC SAS","MARIA VICTORIA MEJIA BRAVO","M19-MATERIAL EMPAQUE NACIONAL","TQJ","CLOSED","","N","AUTOPISTA CALI-JAMUNDI KM 23"
"101719468","101719468","10048246","10048246","ETQ ACETAMINOFEN MK 500 mg x 24 TABC","milu","24","25","25","0","112,400","2,697,600","COP","7/13/2023","8/18/2023","2023","2023","SERVIGRAFIC SAS","MARIA VICTORIA MEJIA BRAVO","M19-MATERIAL EMPAQUE NACIONAL","TQJ","CLOSED","","N","AUTOPISTA CALI-JAMUNDI KM 23"
"101719469","101719469","10042600","10042600","DISPLAY ALIVRUB MK UNG. TÓPICO 12 LATAS x 12 g","milu","15","15","15","0","740,000","11,100,000","COP","7/13/2023","7/21/2023","2023","2023","INDUGRAFICAS S.A.S","VALERIA MARIN LARRAHONDO","M19-MATERIAL EMPAQUE NACIONAL","TQY","CLOSED","","N","AUTOPISTA CALI-YUMBO KM 4"
"101719470","101719470","49760060","49760060","TAPA VERDE ALIVRUB MK UNGUENTO x 50 g","milu","20","20","20","0","218,000","4,360,000","COP","7/13/2023","7/22/2023","2023","2023","PELPAK S.A.","VALERIA MARIN LARRAHONDO","M19-MATERIAL EMPAQUE NACIONAL","TQY","CLOSED","","N","AUTOPISTA CALI-YUMBO KM 4"
"101719471","101719471","49732315","49732315","POTE AZUL ALIVRUB MK UNGUENTO x 50 g","milu","20","20","0","0","349,000","6,980,000","COP","7/13/2023","7/22/2023","2023","2023","PELPAK S.A.","VALERIA MARIN LARRAHONDO","M19-MATERIAL EMPAQUE NACIONAL","TQY","CLOSED","","N","AUTOPISTA CALI-YUMBO KM 4"
"101719472","101719472","49102259","49102259","CRG 164 x 140 x 96","milu","2","2","2","0","763,000","1,449,700","COP","7/13/2023","7/21/2023","2023","2023","CARTON DE COLOMBIA S.A.","VALERIA MARIN LARRAHONDO","M19-MATERIAL EMPAQUE NACIONAL","TQY","CLOSED","","N","AUTOPISTA CALI-YUMBO KM 4"
"101719473","101719473","10044903","10044903","FUNDA YODORA TOTAL CONTROL CREMA 2X100g (F. TFAR)","milu","60","60","60","0","247,310","14,838,600","COP","7/13/2023","8/18/2023","2023","2023","VIAPPIANI DE COLOMBIA S.A.S.","VALERIA MARIN LARRAHONDO","M19-MATERIAL EMPAQUE NACIONAL","TQY","CLOSED","","N","AUTOPISTA CALI-YUMBO KM 4"
"101719474","101719474","10000815","10000815","HIDROXIPROPILCELULOSA (BAJA SUSTITUCIÓN)","Kg","150","150","150","0","191,952","28,792,800","COP","7/13/2023","11/15/2023","2023","2023","ROCSA COLOMBIA SA","LUIS FELIPE MONTERO CAÑAS","M16-MATERIA PRIMA IMPORTADA","TQJ","CLOSED","46.5 USD/Kg x TRM 4,128 13JUL","N","AUTOPISTA CALI-JAMUNDI KM 23"
"101719475","101719475","10001919","10001919","METHOCEL K15M PREMIUM CR (HIDROXIPROPIL METILCELULOSA)","Kg","175","175","175","0","336,804","58,940,616","COP","7/13/2023","11/9/2023","2023","2023","COLORCON SUCURSAL DE COLOMBIA","LUIS FELIPE MONTERO CAÑAS","M13-MATERIA PRIMA NACIONAL","TQJ","CLOSED","81.59USD X 4,128 TRM 13JUL","N","AUTOPISTA CALI-JAMUNDI KM 23"
"101719476","101719476","10001918","10001918","METHOCEL K100M PREMIUM CR (HIDROXIPROPIL METILCELULOSA)","Kg","225","225","225","0","340,271","76,560,984","COP","7/13/2023","10/17/2023","2023","2023","COLORCON SUCURSAL DE COLOMBIA","LUIS FELIPE MONTERO CAÑAS","M13-MATERIA PRIMA NACIONAL","TQJ","CLOSED","82.43 USG7Kg x 4,128 TRM 13 JUL","N","AUTOPISTA CALI-JAMUNDI KM 23"
"101719477","101719477","47800155","47800155","SILICA (AEROSIL 200)","Kg","1,080","1,080","1,080","0","78,845","85,152,384","COP","7/13/2023","9/14/2023","2023","2023","ROCSA COLOMBIA SA","LUIS FELIPE MONTERO CAÑAS","M13-MATERIA PRIMA NACIONAL","TQJ","CLOSED","19.10 USD/Kg X TRM 4,128 13JUL
","N","AUTOPISTA CALI-JAMUNDI KM 23"
"101719478","101719478","10022850","10022850","BOLSA OFTA VITA C PRECIO ESPECIAL","milu","150","146","146","0","76,800","11,520,000","COP","7/13/2023","8/25/2023","2023","2023","XIVAPACK S.A.S.","CATALINA TORRES GONZALEZ","M19-MATERIAL EMPAQUE NACIONAL","TQY","CLOSED","","N","AUTOPISTA CALI-YUMBO KM 4"
"101719479","101719479","47000081","47000081","ALBENDAZOLE MICRONIZADO","Kg","125","125","125","0","61","7,600","USD","7/13/2023","8/22/2023","2023","2023","SELECTCHEMIE AG","CATALINA TORRES GONZALEZ","M16-MATERIA PRIMA IMPORTADA","TQJ","CLOSED","","N","AUTOPISTA CALI-JAMUNDI KM 23"
"101719480","101719480","10003918","10003918","ACID.ACETIL SALICILICO (RHODIA-ASA 100)","Kg","805","805","805","0","88,807","71,489,635","COP","7/13/2023","9/27/2023","2023","2023","SOLVAY COLOMBIA LTDA","CATALINA TORRES GONZALEZ","M13-MATERIA PRIMA NACIONAL","TQJ","CLOSED","PRECIO USD 21.2 xTRM 4189 Jul-07/23
","N","AUTOPISTA CALI-JAMUNDI KM 23"
"101719481","101719481","47700196","47700196","POLIETILENGLICOL 3350","Kg","2,495","2,495","2,495","0","31,418","78,381,626","COP","7/13/2023","8/2/2023","2023","2023","DISAN COLOMBIA S.A.","CATALINA TORRES GONZALEZ","M13-MATERIA PRIMA NACIONAL","TQJ","CLOSED","PRECIO USD 7.5 xTRM 4189 Jul-07/23
","N","AUTOPISTA CALI-JAMUNDI KM 23"
"101719482","101719482","10046900","10046900","LAMIN. FLOWPACK VITA C+ZINC MK 500/5mg x 12 TABM ECU TUTTI FRUTTI","Kg","0","0","0","0","79,838","0","COP","7/13/2023","9/2/2023","2023","2023","AMCOR FLEXIBLES CALI SAS","CATALINA TORRES GONZALEZ","M19-MATERIAL EMPAQUE NACIONAL","TQJ","CLOSED","","Y","AUTOPISTA CALI-JAMUNDI KM 23"
"101719483","101719483","10046901","10046901","LAMIN. FLOWPACK VITA C+ZINC MK 500/5mg x 36 TABM ECU TUTTI FRUTTI (AMCOR)(PE)","Kg","0","0","0","0","79,838","0","COP","7/13/2023","9/2/2023","2023","2023","AMCOR FLEXIBLES CALI SAS","CATALINA TORRES GONZALEZ","M19-MATERIAL EMPAQUE NACIONAL","TQJ","CLOSED","","Y","AUTOPISTA CALI-JAMUNDI KM 23"
"101719484","101719484","10048843","10048843","LAMIN FLOWPACK VITA C+ ZINC MK 500mg+5mg ECU MANDARINA AGOTAMIENTO (SAV)","Kg","570","502","502","0","54,253","30,924,210","COP","7/13/2023","8/24/2023","2023","2023","AMCOR FLEXIBLES CALI SAS","CATALINA TORRES GONZALEZ","M19-MATERIAL EMPAQUE NACIONAL","TQJ","CLOSED","","N","AUTOPISTA CALI-JAMUNDI KM 23"
"101719485","101719485","10048844","10048844","LAMIN FLOWPACK VITA C+ ZINC MK 500mg+5mg ECU NARANJA AGOTAMIENTO (SAV)","Kg","1,450","1,428","1,428","0","49,937","72,408,650","COP","7/13/2023","9/6/2023","2023","2023","AMCOR FLEXIBLES CALI SAS","CATALINA TORRES GONZALEZ","M19-MATERIAL EMPAQUE NACIONAL","TQJ","CLOSED","","N","AUTOPISTA CALI-JAMUNDI KM 23"
"101719486","101719486","10048572","10048572","ENV+ FDA Z-FULL MK GRAN. FRESA x 300g (TAPA DOSIFICADORA)","milu","1","1","1","0","876,600","876,600","COP","7/13/2023","8/15/2023","2023","2023","OCCIDENTAL DE PLASTICOS SAS","CATALINA TORRES GONZALEZ","M19-MATERIAL EMPAQUE NACIONAL","TQJ","CLOSED","SUBINVENTARIO DESARROLLO
Cot Cuellos  Moldes Zfull x 300","","AUTOPISTA CALI-JAMUNDI KM 23"
"101719487","101719487","10048574","10048574","TAPA DOSIFICADORA RS53 mm FUCSIA LINER INDUCCIÓN","milu","1","1","1","0","397,000","397,000","COP","7/13/2023","9/4/2023","2023","2023","PELPAK S.A.","CATALINA TORRES GONZALEZ","M19-MATERIAL EMPAQUE NACIONAL","TQJ","CLOSED","SUBINVENTARIO DESAROLLO
TQ  Cot Cuellos  Moldes Zfull x 300","","AUTOPISTA CALI-JAMUNDI KM 23"
"101719548","101719548","10033739","10033739","AISLANTE 135 cm x 59 cm","und","1,776","1,776","1,776","0","1,094","1,942,900","COP","7/14/2023","7/19/2023","2023","2023","POLYLON S.A.","MARIA VICTORIA MEJIA BRAVO","M19-MATERIAL EMPAQUE NACIONAL","TQY","CLOSED","","N","AUTOPISTA CALI-YUMBO KM 4"
"101719552","101719552","10033739","10033739","AISLANTE 135 cm x 59 cm","und","1,776","1,776","1,776","0","1,094","1,942,900","COP","7/14/2023","7/28/2023","2023","2023","POLYLON S.A.","MARIA VICTORIA MEJIA BRAVO","M19-MATERIAL EMPAQUE NACIONAL","TQY","CLOSED","","N","AUTOPISTA CALI-YUMBO KM 4"
"101719556","101719556","10040706","10040706","INS. IBANDRONATO MK 150 mg","milu","2","2","2","0","260,000","520,000","COP","7/14/2023","8/16/2023","2023","2023","SERVIGRAFIC SAS","MARIA VICTORIA MEJIA BRAVO","M19-MATERIAL EMPAQUE NACIONAL","TQJ","CLOSED","","N","AUTOPISTA CALI-JAMUNDI KM 23"
"101719558","101719558","10047797","10047797","INS. TELMISARTAN MK 40 mg TAB","milu","6","6","6","0","98,000","588,000","COP","7/14/2023","8/8/2023","2023","2023","SERVIGRAFIC SAS","MARIA VICTORIA MEJIA BRAVO","M19-MATERIAL EMPAQUE NACIONAL","TQJ","CLOSED","","N","AUTOPISTA CALI-JAMUNDI KM 23"
"101719563","101719563","10042354","10042354","INS. MACITENTAN 10 mg TABC","milu","1","1","1","0","351,000","351,000","COP","7/14/2023","8/4/2023","2023","2023","SERVIGRAFIC SAS","MARIA VICTORIA MEJIA BRAVO","M19-MATERIAL EMPAQUE NACIONAL","TQJ","CLOSED","","N","AUTOPISTA CALI-JAMUNDI KM 23"
"101719564","101719564","51366511","51366511","CRG. 342 x 258 x 175","milu","2","2","2","0","1,614,000","3,228,000","COP","7/14/2023","7/26/2023","2023","2023","CARTON DE COLOMBIA S.A.","LUIS FELIPE MONTERO CAÑAS","M19-MATERIAL EMPAQUE NACIONAL","TQJ","CLOSED","","","AUTOPISTA CALI-JAMUNDI KM 23"
"101719572","101719572","10010625","10010625","CRG 510x350x235","milu","2","2","2","0","3,546,000","7,092,000","COP","7/14/2023","7/26/2023","2023","2023","CARTON DE COLOMBIA S.A.","LUIS FELIPE MONTERO CAÑAS","M19-MATERIAL EMPAQUE NACIONAL","TQJ","CLOSED","","","AUTOPISTA CALI-JAMUNDI KM 23"
"101719579","101719579","10010627","10010627","CRG 401x265x232","milu","2","2","2","0","2,008,000","4,016,000","COP","7/14/2023","8/9/2023","2023","2023","CARTON DE COLOMBIA S.A.","LUIS FELIPE MONTERO CAÑAS","M19-MATERIAL EMPAQUE NACIONAL","TQJ","CLOSED","","","AUTOPISTA CALI-JAMUNDI KM 23"
"101719580","101719580","10007023","10007023","CRG 290x192x182","milu","1","1","1","0","1,211,000","1,211,000","COP","7/14/2023","7/27/2023","2023","2023","CARTON DE COLOMBIA S.A.","LUIS FELIPE MONTERO CAÑAS","M19-MATERIAL EMPAQUE NACIONAL","TQJ","CLOSED","","","AUTOPISTA CALI-JAMUNDI KM 23"
"101719583","101719583","10045572","10045572","CRG. 478x310x178","milu","1","1","1","0","2,211,000","2,211,000","COP","7/14/2023","7/27/2023","2023","2023","CARTON DE COLOMBIA S.A.","LUIS FELIPE MONTERO CAÑAS","M19-MATERIAL EMPAQUE NACIONAL","TQJ","CLOSED","","","AUTOPISTA CALI-JAMUNDI KM 23"
"101719606","101719606","10006347","10006347","CRG 298 x 156 x 124","milu","4","4","4","0","769,000","3,076,000","COP","7/14/2023","7/27/2023","2023","2023","CARTONERA NACIONAL S.A.","LUIS FELIPE MONTERO CAÑAS","M19-MATERIAL EMPAQUE NACIONAL","TQJ","CLOSED","","","AUTOPISTA CALI-JAMUNDI KM 23"
"101719609","101719609","10030023","10030023","CRG 246 x 170 x 162 EF","milu","1","1","1","0","831,000","831,000","COP","7/14/2023","7/27/2023","2023","2023","CARTONERA NACIONAL S.A.","LUIS FELIPE MONTERO CAÑAS","M19-MATERIAL EMPAQUE NACIONAL","TQJ","CLOSED","","","AUTOPISTA CALI-JAMUNDI KM 23"
"101719741","101719741","10033211","10033211","SABOR PANELA POLVO 1010617","Kg","50","50","50","0","61,532","3,076,598","COP","7/14/2023","7/28/2023","2023","2023","DISAROMAS S.A.","CATALINA TORRES GONZALEZ","M13-MATERIA PRIMA NACIONAL","TQJ","CLOSED","","","AUTOPISTA CALI-JAMUNDI KM 23"
"101719746","101719746","Z00170271","Z00170271","SERVICIO INTERMEDIO PRODUCCION AMOXICILINA 250MG/5ML","milu","29","29","29","0","547,000","15,685,225","COP","7/14/2023","8/30/2023","2023","2023","SYNTOFARMA S.A.","KAROL LIZETH TRUJILLO RAMIREZ","M25-SERVICIO","TQT","CLOSED","OP 1256649 PT CÓD 170271

","","SYNTOFARMA BOGOTA: carrera 20 N° 166 - 70"
"101719938","101719938","47100293","47100293","CELULOSA MICROCRISTALINA PH101","Kg","3,800","3,800","3,800","0","5","18,582","USD","7/14/2023","9/13/2023","2023","2023","DUPONT NUTRITION USA INC","LUIS FELIPE MONTERO CAÑAS","M16-MATERIA PRIMA IMPORTADA","TQJ","CLOSED","","N","AUTOPISTA CALI-JAMUNDI KM 23"
"101719970","101719970","47800223","47800223","SACARINA SODICA","Kg","650","650","650","0","18","11,466","USD","7/14/2023","8/29/2023","2023","2023","JMC CORPORATION","ANLY VIVIAN QUIROGA REY","M16-MATERIA PRIMA IMPORTADA","TQJ","CLOSED","""Despachar con vida útil mayor al 80%. Enviar copia de COA por email. Despachar un solo lote proveedor ""","N","AUTOPISTA CALI-JAMUNDI KM 23"
"101719971","101719971","10038772","10038772","CRG 218 x 166 x 206 mm","milu","3","3","3","0","1,179,000","3,537,000","COP","7/14/2023","8/11/2023","2023","2023","CARTON DE COLOMBIA S.A.","ANA MILENA SAAVEDRA GIRALDO","M19-MATERIAL EMPAQUE NACIONAL","TQT","CLOSED","","N","VARIANTE LA ACEQUIA"
"101719972","101719972","3020580","03020580","ALCOHOL ETILICO 95PORC","L","3,400","3,200","3,200","0","4,833","16,433,458","COP","7/14/2023","8/18/2023","2023","2023","SUCROAL S.A.","ANLY VIVIAN QUIROGA REY","M13-MATERIA PRIMA NACIONAL","TQJ","CLOSED","Precio 1.18 USD x TRM  $4,096.08 - 16 Agosto 2023","N","AUTOPISTA CALI-JAMUNDI KM 23"
"101719973","101719973","3020580","03020580","ALCOHOL ETILICO 95PORC","L","2,000","3,200","3,200","0","4,852","9,703,180","COP","7/14/2023","8/31/2023","2023","2023","SUCROAL S.A.","ANLY VIVIAN QUIROGA REY","M13-MATERIA PRIMA NACIONAL","TQJ","CLOSED","Precio 1.18 USD x TRM $4,111.52 - 29 Agosto 2023","N","AUTOPISTA CALI-JAMUNDI KM 23"
"101719974","101719974","3020580","03020580","ALCOHOL ETILICO 95PORC","L","2,600","3,600","3,600","0","4,821","12,535,510","COP","7/14/2023","8/25/2023","2023","2023","SUCROAL S.A.","ANLY VIVIAN QUIROGA REY","M13-MATERIA PRIMA NACIONAL","TQJ","CLOSED","Precio 1.18 USD x TRM $4,085.89 ¿ 24 Agosto 2023","N","AUTOPISTA CALI-JAMUNDI KM 23"
"101719975","101719975","3020580","03020580","ALCOHOL ETILICO 95PORC","L","2,000","3,400","3,400","0","4,795","9,589,520","COP","7/14/2023","9/7/2023","2023","2023","SUCROAL S.A.","ANLY VIVIAN QUIROGA REY","M13-MATERIA PRIMA NACIONAL","TQJ","CLOSED","Precio 1.18 USD x TRM $4,063.36 - 5 Septiembre 2023","N","AUTOPISTA CALI-JAMUNDI KM 23"
"101719976","101719976","3020580","03020580","ALCOHOL ETILICO 95PORC","L","3,800","3,800","3,800","0","4,609","17,514,276","COP","7/14/2023","9/21/2023","2023","2023","SUCROAL S.A.","ANLY VIVIAN QUIROGA REY","M13-MATERIA PRIMA NACIONAL","TQJ","CLOSED","Precio 1.18 USD x TRM $3,905.95 - 19 Septiembre 2023","N","AUTOPISTA CALI-JAMUNDI KM 23"
"101719977","101719977","10044459","10044459","PLEG. LOMEXIN CREMA VAGINAL TUB x 40 g","milu","13","13","13","0","694,000","9,022,000","COP","7/14/2023","7/28/2023","2023","2023","INDUGRAFICAS S.A.S","ALVARO JOSE ROJAS MORENO","M19-MATERIAL EMPAQUE NACIONAL","TQY","CLOSED","","N","AUTOPISTA CALI-YUMBO KM 4"
"101719978","101719978","3020580","03020580","ALCOHOL ETILICO 95PORC","L","2,800","3,200","3,200","0","4,659","13,046,516","COP","7/14/2023","9/27/2023","2023","2023","SUCROAL S.A.","ANLY VIVIAN QUIROGA REY","M13-MATERIA PRIMA NACIONAL","TQJ","CLOSED","Precio 1.18 USD x TRM  $3,948.70 - 25 Septiembre 2023.","N","AUTOPISTA CALI-JAMUNDI KM 23"
"101719979","101719979","3020580","03020580","ALCOHOL ETILICO 95PORC","L","2,400","2,600","2,600","0","4,941","11,857,608","COP","7/14/2023","10/6/2023","2023","2023","SUCROAL S.A.","ANLY VIVIAN QUIROGA REY","M13-MATERIA PRIMA NACIONAL","TQJ","CLOSED","Precio 1.18 USD x TRM $4,187.01 - 4 Octubre 2023","N","AUTOPISTA CALI-JAMUNDI KM 23"
"101719980","101719980","47700202","47700202","POLIETILENGLICOL 1450 GRANULAR","Kg","5,443","5,443","5,443","0","24,208","131,771,528","COP","7/14/2023","9/28/2023","2023","2023","DISAN COLOMBIA S.A.","SAHARA MARIA PINEDA SANTANDER","M13-MATERIA PRIMA NACIONAL","TQJ","CLOSED","Precio de Compra 5.9 USD/KG TRM  $4,102.13. Despachar con una vida util mayor al 80%. Enviar copia del COA por email / Enviar original del Certificado de Origen","N","AUTOPISTA CALI-JAMUNDI KM 23"
"101720156","101720156","10047009","10047009","PLEG HIDROCLOROTIAZIDA MK 25 mg x 30 TAB (SAV)","milu","170","175","175","0","154,000","26,180,000","COP","7/17/2023","9/4/2023","2023","2023","INDUGRAFICAS S.A.S","LUIS FELIPE MONTERO CAÑAS","M19-MATERIAL EMPAQUE NACIONAL","TQJ","CLOSED","","N","AUTOPISTA CALI-JAMUNDI KM 23"
"101720158","101720158","10046993","10046993","PLEG. ENALAPRIL MK 5 mg X 150 TAB INST (SAV)","milu","4","4","4","0","505,000","2,020,000","COP","7/17/2023","8/25/2023","2023","2023","INDUGRAFICAS S.A.S","LUIS FELIPE MONTERO CAÑAS","M19-MATERIAL EMPAQUE NACIONAL","TQJ","CLOSED","","N","AUTOPISTA CALI-JAMUNDI KM 23"
"101720163","101720163","10047428","10047428","PLEG. ACETAMINOFEN MK 500 mg X 20 TABC RD (SAV)","milu","20","20","20","0","312,000","6,240,000","COP","7/17/2023","8/14/2023","2023","2023","INDUGRAFICAS S.A.S","LUIS FELIPE MONTERO CAÑAS","M19-MATERIAL EMPAQUE NACIONAL","TQJ","CLOSED","","N","AUTOPISTA CALI-JAMUNDI KM 23"
"101720169","101720169","10047427","10047427","PLEG. ACETAMINOFEN MK 500 mg X 20 TABC HN (SAV)","milu","5","5","5","0","419,000","2,095,000","COP","7/17/2023","8/25/2023","2023","2023","INDUGRAFICAS S.A.S","LUIS FELIPE MONTERO CAÑAS","M19-MATERIAL EMPAQUE NACIONAL","TQJ","CLOSED","","N","AUTOPISTA CALI-JAMUNDI KM 23"
"101720171","101720171","10047426","10047426","PLEG. ACETAMINOFEN MK 500 mg X 20 TABC SV (SAV)","milu","20","20","20","0","312,000","6,240,000","COP","7/17/2023","8/25/2023","2023","2023","INDUGRAFICAS S.A.S","LUIS FELIPE MONTERO CAÑAS","M19-MATERIAL EMPAQUE NACIONAL","TQJ","CLOSED","","N","AUTOPISTA CALI-JAMUNDI KM 23"
"101720174","101720174","10047422","10047422","PLEG. ACETAMINOFEN MK 500 mg X 100 TABC SV (SAV)","milu","110","111","111","0","295,000","32,450,000","COP","7/17/2023","8/25/2023","2023","2023","INDUGRAFICAS S.A.S","LUIS FELIPE MONTERO CAÑAS","M19-MATERIAL EMPAQUE NACIONAL","TQJ","CLOSED","","N","AUTOPISTA CALI-JAMUNDI KM 23"
"101720175","101720175","10046955","10046955","PLEG. PARACETADOL FORTE MK x 48 TAB ECU (SAV)","milu","7","7","7","0","540,000","3,780,000","COP","7/17/2023","8/25/2023","2023","2023","INDUGRAFICAS S.A.S","LUIS FELIPE MONTERO CAÑAS","M19-MATERIAL EMPAQUE NACIONAL","TQJ","CLOSED","","N","AUTOPISTA CALI-JAMUNDI KM 23"
"101720177","101720177","10046274","10046274","PLEG. NORAVER-G GRIPA X 16 CAP","milu","46","45","45","0","340,000","15,640,000","COP","7/17/2023","8/14/2023","2023","2023","INDUGRAFICAS S.A.S","LUIS FELIPE MONTERO CAÑAS","M19-MATERIAL EMPAQUE NACIONAL","TQJ","CLOSED","","N","AUTOPISTA CALI-JAMUNDI KM 23"
"101720187","101720187","10044779","10044779","PLEG ACETAMINOFEN FORTE MK x 48 TABC MULTILENGUAJE SV","milu","9","9","9","0","270,000","2,430,000","COP","7/17/2023","8/20/2023","2023","2023","INDUGRAFICAS S.A.S","LUIS FELIPE MONTERO CAÑAS","M19-MATERIAL EMPAQUE NACIONAL","TQJ","CLOSED","","N","AUTOPISTA CALI-JAMUNDI KM 23"
"101720191","101720191","P47550302","P47550302","METIL PARABENO SODICO","Kg","25","25","25","0","58,000","1,450,000","COP","7/17/2023","7/24/2023","2023","2023","MERQUIMIA COLOMBIA S.A.","ANDRES FELIPE LOPEZ MERA","M13-MATERIA PRIMA NACIONAL","TQJ","CLOSED","Única compra a valor negociado de 58000 COPxKilo. DESPACHAR CON UNA VIDA UTIL MAYOR AL 80%.ENVIAR COPIA DEL COA POR EMAIL. DESPACHAR UN SOLO LOTE PROVEEDOR","","AUTOPISTA CALI-JAMUNDI KM 23"
"101720215","101720215","10044776","10044776","PLEG. ACETAMINOFEN FORTE MK x 16 TABC MULTILENGUAJE SV","milu","35","37","37","0","234,000","8,190,000","COP","7/17/2023","8/14/2023","2023","2023","INDUGRAFICAS S.A.S","LUIS FELIPE MONTERO CAÑAS","M19-MATERIAL EMPAQUE NACIONAL","TQJ","CLOSED","","N","AUTOPISTA CALI-JAMUNDI KM 23"
"101720218","101720218","10042982","10042982","PLEG. NORAVER GRIPA BEB NOCHE x 6 SOB","milu","160","165","165","0","401,000","64,160,000","COP","7/17/2023","8/25/2023","2023","2023","INDUGRAFICAS S.A.S","LUIS FELIPE MONTERO CAÑAS","M19-MATERIAL EMPAQUE NACIONAL","TQJ","CLOSED","","N","AUTOPISTA CALI-JAMUNDI KM 23"
"101720219","101720219","10042562","10042562","PLEG. NORAVER-G GRIPA x 60 CAP","milu","18","18","18","0","754,000","13,572,000","COP","7/17/2023","8/14/2023","2023","2023","INDUGRAFICAS S.A.S","LUIS FELIPE MONTERO CAÑAS","M19-MATERIAL EMPAQUE NACIONAL","TQJ","CLOSED","","N","AUTOPISTA CALI-JAMUNDI KM 23"
"101720224","101720224","10046984","10046984","PLEG. ENALAPRIL MK 20 mg X 30 TAB (SAV)","milu","5","5","5","0","612,000","3,060,000","COP","7/17/2023","8/25/2023","2023","2023","INDUGRAFICAS S.A.S","LUIS FELIPE MONTERO CAÑAS","M19-MATERIAL EMPAQUE NACIONAL","TQJ","CLOSED","","N","AUTOPISTA CALI-JAMUNDI KM 23"
"101720226","101720226","10046995","10046995","PLEG. ENALAPRIL MK 20 mg X 150 TAB INST (SAV)","milu","5","5","5","0","505,000","2,525,000","COP","7/17/2023","8/25/2023","2023","2023","INDUGRAFICAS S.A.S","LUIS FELIPE MONTERO CAÑAS","M19-MATERIAL EMPAQUE NACIONAL","TQJ","CLOSED","","N","AUTOPISTA CALI-JAMUNDI KM 23"
"101720235","101720235","10047113","10047113","PLEG. ENALAPRIL MK 5 mg x 50 TAB","milu","35","36","36","0","241,000","8,435,000","COP","7/17/2023","8/25/2023","2023","2023","INDUGRAFICAS S.A.S","LUIS FELIPE MONTERO CAÑAS","M19-MATERIAL EMPAQUE NACIONAL","TQJ","CLOSED","","N","AUTOPISTA CALI-JAMUNDI KM 23"
"101720258","101720258","10046976","10046976","PLEG. IBUPROFENO MK 400 mg X 100 TAB (SAV)","milu","15","16","16","0","411,000","6,165,000","COP","7/17/2023","8/25/2023","2023","2023","INDUGRAFICAS S.A.S","LUIS FELIPE MONTERO CAÑAS","M19-MATERIAL EMPAQUE NACIONAL","TQJ","CLOSED","","N","AUTOPISTA CALI-JAMUNDI KM 23"
"101720260","101720260","10046974","10046974","PLEG. IBUPROFENO MK 800 mg x 30 TABC (SAV)","milu","60","59","59","0","262,000","15,720,000","COP","7/17/2023","8/25/2023","2023","2023","INDUGRAFICAS S.A.S","LUIS FELIPE MONTERO CAÑAS","M19-MATERIAL EMPAQUE NACIONAL","TQJ","CLOSED","","N","AUTOPISTA CALI-JAMUNDI KM 23"
"101720261","101720261","10037867","10037867","PLEG. QUETIAPINA MK 200mg X 30 TABC (RD,HN,PA,SV)","milu","4","4","4","0","435,000","1,740,000","COP","7/17/2023","8/25/2023","2023","2023","INDUGRAFICAS S.A.S","LUIS FELIPE MONTERO CAÑAS","M19-MATERIAL EMPAQUE NACIONAL","TQJ","CLOSED","","N","AUTOPISTA CALI-JAMUNDI KM 23"
"101720262","101720262","10037866","10037866","PLEG. QUETIAPINA MK 200mg x 30 TABC MMED (RD,HN,PA,SV)","milu","2","2","2","0","557,000","1,114,000","COP","7/17/2023","8/25/2023","2023","2023","INDUGRAFICAS S.A.S","LUIS FELIPE MONTERO CAÑAS","M19-MATERIAL EMPAQUE NACIONAL","TQJ","CLOSED","","N","AUTOPISTA CALI-JAMUNDI KM 23"
"101720293","101720293","10031342","10031342","ETQ NEXT PLATINO INYECTABLE x 200 mL","milu","10","10","10","0","121,500","1,215,000","COP","7/17/2023","8/15/2023","2023","2023","SERVIGRAFIC SAS","JACOBO ACERO SANCHEZ","M19-MATERIAL EMPAQUE NACIONAL","TQJ","CLOSED","","N","AUTOPISTA CALI-JAMUNDI KM 23"
"101720711","101720711","10047431","10047431","INS ACETAMINOFEN MK 500 mg RD (SAV)","milu","20","21","21","0","69,400","1,388,000","COP","7/18/2023","8/24/2023","2023","2023","SERVIGRAFIC SAS","MARIA VICTORIA MEJIA BRAVO","M19-MATERIAL EMPAQUE NACIONAL","TQJ","CLOSED","","N","AUTOPISTA CALI-JAMUNDI KM 23"
