Origin,City,Date,Flight Price,Hotel Name,Stars,Address,Amenities,Night Price($)
NYC,Chicago,2024-03-04,129,Four Seasons Hotel Chicago,4,"120 E Delaware Pl, Chicago, IL 60611","Parking, Fitness",183
NYC,Chicago,2024-03-04,129,Four Seasons Hotel Chicago,5,"120 E Delaware Pl, Chicago, IL 60611","Hot tub, Pet friendly, Free Breakfast",576
NYC,Chicago,2024-03-04,129,Four Seasons Hotel Chicago,5,"120 E Delaware Pl, Chicago, IL 60611","Kitchen/Kitchenette, Airport Shuttle, Pool, Gym",704
San Diego,Chicago,2024-03-04,129,Park Hyatt Chicago,4,"800 N Michigan Ave, Chicago, IL 60611",Free WiFi,155
San Diego,Chicago,2024-03-04,129,Four Seasons Hotel Chicago,4,"120 E Delaware Pl, Chicago, IL 60611","Parking, Fitness",183
San Diego,Chicago,2024-03-04,129,Four Seasons Hotel Chicago,5,"120 E Delaware Pl, Chicago, IL 60611","Hot tub, Pet friendly, Free Breakfast",576
San Diego,Chicago,2024-03-04,129,Four Seasons Hotel Chicago,5,"120 E Delaware Pl, Chicago, IL 60611","Kitchen/Kitchenette, Airport Shuttle, Pool, Gym",704
San Francisco,Chicago,2024-03-04,213,Park Hyatt Chicago,4,"800 N Michigan Ave, Chicago, IL 60611",Free WiFi,155
San Francisco,Chicago,2024-03-04,213,Four Seasons Hotel Chicago,4,"120 E Delaware Pl, Chicago, IL 60611","Parking, Fitness",183
San Francisco,Chicago,2024-03-04,213,Four Seasons Hotel Chicago,5,"120 E Delaware Pl, Chicago, IL 60611","Hot tub, Pet friendly, Free Breakfast",576
San Francisco,Chicago,2024-03-04,213,Four Seasons Hotel Chicago,5,"120 E Delaware Pl, Chicago, IL 60611","Kitchen/Kitchenette, Airport Shuttle, Pool, Gym",704
Seattle,Chicago,2024-03-04,174,Park Hyatt Chicago,4,"800 N Michigan Ave, Chicago, IL 60611",Free WiFi,155
Seattle,Chicago,2024-03-04,174,Four Seasons Hotel Chicago,4,"120 E Delaware Pl, Chicago, IL 60611","Parking, Fitness",183
Seattle,Chicago,2024-03-04,174,Four Seasons Hotel Chicago,5,"120 E Delaware Pl, Chicago, IL 60611","Hot tub, Pet friendly, Free Breakfast",576
Seattle,Chicago,2024-03-04,174,Four Seasons Hotel Chicago,5,"120 E Delaware Pl, Chicago, IL 60611","Kitchen/Kitchenette, Airport Shuttle, Pool, Gym",704
Chicago,Seattle,2024-03-05,81,The Westin Seattle,4,"1900 5th Ave, Seattle, WA 98101","Fitness, Free WiFi, Airport Shuttle",216
Chicago,Seattle,2024-03-05,81,Sheraton Grand Seattle,4,"1400 6th Ave, Seattle, WA 98101","Pool, Pet friendly, Gym",284
Chicago,Seattle,2024-03-05,81,Thompson Seattle,5,"110 Stewart St, Seattle, WA 98101","Kitchen/Kitchenette, Fitness, Pet friendly, Free WiFi",530
Chicago,Seattle,2024-03-05,81,The Westin Seattle,5,"1900 5th Ave, Seattle, WA 98101","Free Breakfast, Parking, Free WiFi, Fitness, Pet friendly",707
Los Angeles,Seattle,2024-03-05,80,The Westin Seattle,4,"1900 5th Ave, Seattle, WA 98101","Fitness, Free WiFi, Airport Shuttle",216
Los Angeles,Seattle,2024-03-05,80,Sheraton Grand Seattle,4,"1400 6th Ave, Seattle, WA 98101","Pool, Pet friendly, Gym",284
Los Angeles,Seattle,2024-03-05,80,Thompson Seattle,5,"110 Stewart St, Seattle, WA 98101","Kitchen/Kitchenette, Fitness, Pet friendly, Free WiFi",530
Los Angeles,Seattle,2024-03-05,80,The Westin Seattle,5,"1900 5th Ave, Seattle, WA 98101","Free Breakfast, Parking, Free WiFi, Fitness, Pet friendly",707
NYC,Seattle,2024-03-05,270,The Westin Seattle,4,"1900 5th Ave, Seattle, WA 98101","Fitness, Free WiFi, Airport Shuttle",216
NYC,Seattle,2024-03-05,270,Sheraton Grand Seattle,4,"1400 6th Ave, Seattle, WA 98101","Pool, Pet friendly, Gym",284
NYC,Seattle,2024-03-05,270,Thompson Seattle,5,"110 Stewart St, Seattle, WA 98101","Kitchen/Kitchenette, Fitness, Pet friendly, Free WiFi",530
NYC,Seattle,2024-03-05,270,The Westin Seattle,5,"1900 5th Ave, Seattle, WA 98101","Free Breakfast, Parking, Free WiFi, Fitness, Pet friendly",707
San Diego,Seattle,2024-03-05,132,The Westin Seattle,4,"1900 5th Ave, Seattle, WA 98101","Fitness, Free WiFi, Airport Shuttle",216
San Diego,Seattle,2024-03-05,132,Sheraton Grand Seattle,4,"1400 6th Ave, Seattle, WA 98101","Pool, Pet friendly, Gym",284
San Diego,Seattle,2024-03-05,132,Thompson Seattle,5,"110 Stewart St, Seattle, WA 98101","Kitchen/Kitchenette, Fitness, Pet friendly, Free WiFi",530
San Diego,Seattle,2024-03-05,132,The Westin Seattle,5,"1900 5th Ave, Seattle, WA 98101","Free Breakfast, Parking, Free WiFi, Fitness, Pet friendly",707
San Francisco,Seattle,2024-03-05,124,The Westin Seattle,4,"1900 5th Ave, Seattle, WA 98101","Fitness, Free WiFi, Airport Shuttle",216
San Francisco,Seattle,2024-03-05,124,Sheraton Grand Seattle,4,"1400 6th Ave, Seattle, WA 98101","Pool, Pet friendly, Gym",284
San Francisco,Seattle,2024-03-05,124,Thompson Seattle,5,"110 Stewart St, Seattle, WA 98101","Kitchen/Kitchenette, Fitness, Pet friendly, Free WiFi",530
San Francisco,Seattle,2024-03-05,124,The Westin Seattle,5,"1900 5th Ave, Seattle, WA 98101","Free Breakfast, Parking, Free WiFi, Fitness, Pet friendly",707
Chicago,Los Angeles,2024-03-05,117,"The Ritz-Carlton, Los Angeles",4,"900 W Olympic Blvd, Los Angeles, CA 90015","Pool, Pet friendly",177
Chicago,Los Angeles,2024-03-05,117,"The Ritz-Carlton, Los Angeles",4,"900 W Olympic Blvd, Los Angeles, CA 90015","Pool, Airport Shuttle, Gym",274
Chicago,Los Angeles,2024-03-05,117,JW Marriott Los Angeles L.A. LIVE,5,"900 W Olympic Blvd, Los Angeles, CA 90015","Pool, Hot tub, Parking, Kitchen/Kitchenette",1481
Chicago,Los Angeles,2024-03-05,117,InterContinental Los Angeles Downtown,5,"900 Wilshire Blvd, Los Angeles, CA 90017","Free Breakfast, Airport Shuttle, Kitchen/Kitchenette",908
NYC,Los Angeles,2024-03-05,193,"The Ritz-Carlton, Los Angeles",4,"900 W Olympic Blvd, Los Angeles, CA 90015","Pool, Pet friendly",177
NYC,Los Angeles,2024-03-05,193,"The Ritz-Carlton, Los Angeles",4,"900 W Olympic Blvd, Los Angeles, CA 90015","Pool, Airport Shuttle, Gym",274
NYC,Los Angeles,2024-03-05,193,JW Marriott Los Angeles L.A. LIVE,5,"900 W Olympic Blvd, Los Angeles, CA 90015","Pool, Hot tub, Parking, Kitchen/Kitchenette",1481
NYC,Los Angeles,2024-03-05,193,InterContinental Los Angeles Downtown,5,"900 Wilshire Blvd, Los Angeles, CA 90017","Free Breakfast, Airport Shuttle, Kitchen/Kitchenette",908
San Diego,Los Angeles,2024-03-05,123,"The Ritz-Carlton, Los Angeles",4,"900 W Olympic Blvd, Los Angeles, CA 90015","Pool, Pet friendly",177
San Diego,Los Angeles,2024-03-05,123,"The Ritz-Carlton, Los Angeles",4,"900 W Olympic Blvd, Los Angeles, CA 90015","Pool, Airport Shuttle, Gym",274
San Diego,Los Angeles,2024-03-05,123,JW Marriott Los Angeles L.A. LIVE,5,"900 W Olympic Blvd, Los Angeles, CA 90015","Pool, Hot tub, Parking, Kitchen/Kitchenette",1481
San Diego,Los Angeles,2024-03-05,123,InterContinental Los Angeles Downtown,5,"900 Wilshire Blvd, Los Angeles, CA 90017","Free Breakfast, Airport Shuttle, Kitchen/Kitchenette",908
San Francisco,Los Angeles,2024-03-05,77,"The Ritz-Carlton, Los Angeles",4,"900 W Olympic Blvd, Los Angeles, CA 90015","Pool, Pet friendly",177
San Francisco,Los Angeles,2024-03-05,77,"The Ritz-Carlton, Los Angeles",4,"900 W Olympic Blvd, Los Angeles, CA 90015","Pool, Airport Shuttle, Gym",274
San Francisco,Los Angeles,2024-03-05,77,JW Marriott Los Angeles L.A. LIVE,5,"900 W Olympic Blvd, Los Angeles, CA 90015","Pool, Hot tub, Parking, Kitchen/Kitchenette",1481
San Francisco,Los Angeles,2024-03-05,77,InterContinental Los Angeles Downtown,5,"900 Wilshire Blvd, Los Angeles, CA 90017","Free Breakfast, Airport Shuttle, Kitchen/Kitchenette",908
Seattle,Los Angeles,2024-03-05,60,"The Ritz-Carlton, Los Angeles",4,"900 W Olympic Blvd, Los Angeles, CA 90015","Pool, Pet friendly",177
Seattle,Los Angeles,2024-03-05,60,"The Ritz-Carlton, Los Angeles",4,"900 W Olympic Blvd, Los Angeles, CA 90015","Pool, Airport Shuttle, Gym",274
Seattle,Los Angeles,2024-03-05,60,JW Marriott Los Angeles L.A. LIVE,5,"900 W Olympic Blvd, Los Angeles, CA 90015","Pool, Hot tub, Parking, Kitchen/Kitchenette",1481
Seattle,Los Angeles,2024-03-05,60,InterContinental Los Angeles Downtown,5,"900 Wilshire Blvd, Los Angeles, CA 90017","Free Breakfast, Airport Shuttle, Kitchen/Kitchenette",908
Chicago,San Francisco,2024-03-05,157,Hotel Nikko San Francisco,4,"222 Mason St, San Francisco, CA 94102","Pet friendly, Pool",230
Chicago,San Francisco,2024-03-05,157,Hotel Nikko San Francisco,4,"222 Mason St, San Francisco, CA 94102","Free WiFi, Free Breakfast",160
Chicago,San Francisco,2024-03-05,157,The St. Regis San Francisco,5,"125 3rd St, San Francisco, CA 94103","Fitness, Pet friendly, Gym, Airport Shuttle",428
Chicago,San Francisco,2024-03-05,157,Hotel Nikko San Francisco,5,"222 Mason St, San Francisco, CA 94102","Fitness, Hot tub, Parking",1154
Los Angeles,San Francisco,2024-03-05,74,Hotel Nikko San Francisco,4,"222 Mason St, San Francisco, CA 94102","Pet friendly, Pool",230
Los Angeles,San Francisco,2024-03-05,74,Hotel Nikko San Francisco,4,"222 Mason St, San Francisco, CA 94102","Free WiFi, Free Breakfast",160
Los Angeles,San Francisco,2024-03-05,74,The St. Regis San Francisco,5,"125 3rd St, San Francisco, CA 94103","Fitness, Pet friendly, Gym, Airport Shuttle",428
Los Angeles,San Francisco,2024-03-05,74,Hotel Nikko San Francisco,5,"222 Mason St, San Francisco, CA 94102","Fitness, Hot tub, Parking",1154
NYC,San Francisco,2024-03-05,125,Hotel Nikko San Francisco,4,"222 Mason St, San Francisco, CA 94102","Pet friendly, Pool",230
NYC,San Francisco,2024-03-05,125,Hotel Nikko San Francisco,4,"222 Mason St, San Francisco, CA 94102","Free WiFi, Free Breakfast",160
NYC,San Francisco,2024-03-05,125,The St. Regis San Francisco,5,"125 3rd St, San Francisco, CA 94103","Fitness, Pet friendly, Gym, Airport Shuttle",428
NYC,San Francisco,2024-03-05,125,Hotel Nikko San Francisco,5,"222 Mason St, San Francisco, CA 94102","Fitness, Hot tub, Parking",1154
San Diego,San Francisco,2024-03-05,113,Hotel Nikko San Francisco,4,"222 Mason St, San Francisco, CA 94102","Pet friendly, Pool",230
San Diego,San Francisco,2024-03-05,113,Hotel Nikko San Francisco,4,"222 Mason St, San Francisco, CA 94102","Free WiFi, Free Breakfast",160
San Diego,San Francisco,2024-03-05,113,The St. Regis San Francisco,5,"125 3rd St, San Francisco, CA 94103","Fitness, Pet friendly, Gym, Airport Shuttle",428
San Diego,San Francisco,2024-03-05,113,Hotel Nikko San Francisco,5,"222 Mason St, San Francisco, CA 94102","Fitness, Hot tub, Parking",1154
Seattle,San Francisco,2024-03-05,168,Hotel Nikko San Francisco,4,"222 Mason St, San Francisco, CA 94102","Pet friendly, Pool",230
Seattle,San Francisco,2024-03-05,168,Hotel Nikko San Francisco,4,"222 Mason St, San Francisco, CA 94102","Free WiFi, Free Breakfast",160
Seattle,San Francisco,2024-03-05,168,The St. Regis San Francisco,5,"125 3rd St, San Francisco, CA 94103","Fitness, Pet friendly, Gym, Airport Shuttle",428
Seattle,San Francisco,2024-03-05,168,Hotel Nikko San Francisco,5,"222 Mason St, San Francisco, CA 94102","Fitness, Hot tub, Parking",1154
Chicago,NYC,2024-03-05,109,Four Seasons Hotel New York Downtown,4,"27 Barclay St, New York, NY 10007","Gym, Parking",245
Chicago,NYC,2024-03-05,109,The Plaza Hotel,4,"768 5th Ave, New York, NY 10019",Pet friendly,401
Chicago,NYC,2024-03-05,109,"The Langham, New York, Fifth Avenue",5,"400 5th Ave, New York, NY 10018","Free Breakfast, Airport Shuttle, Parking",1763
Chicago,NYC,2024-03-05,109,The Peninsula New York,5,"700 5th Ave, New York, NY 10019","Kitchen/Kitchenette, Hot tub, Gym, Pet friendly",1266
Los Angeles,NYC,2024-03-05,225,Four Seasons Hotel New York Downtown,4,"27 Barclay St, New York, NY 10007","Gym, Parking",245
Los Angeles,NYC,2024-03-05,225,The Plaza Hotel,4,"768 5th Ave, New York, NY 10019",Pet friendly,401
Los Angeles,NYC,2024-03-05,225,"The Langham, New York, Fifth Avenue",5,"400 5th Ave, New York, NY 10018","Free Breakfast, Airport Shuttle, Parking",1763
Los Angeles,NYC,2024-03-05,225,The Peninsula New York,5,"700 5th Ave, New York, NY 10019","Kitchen/Kitchenette, Hot tub, Gym, Pet friendly",1266
San Diego,NYC,2024-03-05,103,Four Seasons Hotel New York Downtown,4,"27 Barclay St, New York, NY 10007","Gym, Parking",245
San Diego,NYC,2024-03-05,103,The Plaza Hotel,4,"768 5th Ave, New York, NY 10019",Pet friendly,401
San Diego,NYC,2024-03-05,103,"The Langham, New York, Fifth Avenue",5,"400 5th Ave, New York, NY 10018","Free Breakfast, Airport Shuttle, Parking",1763
San Diego,NYC,2024-03-05,103,The Peninsula New York,5,"700 5th Ave, New York, NY 10019","Kitchen/Kitchenette, Hot tub, Gym, Pet friendly",1266
San Francisco,NYC,2024-03-05,101,Four Seasons Hotel New York Downtown,4,"27 Barclay St, New York, NY 10007","Gym, Parking",245
San Francisco,NYC,2024-03-05,101,The Plaza Hotel,4,"768 5th Ave, New York, NY 10019",Pet friendly,401
San Francisco,NYC,2024-03-05,101,"The Langham, New York, Fifth Avenue",5,"400 5th Ave, New York, NY 10018","Free Breakfast, Airport Shuttle, Parking",1763
San Francisco,NYC,2024-03-05,101,The Peninsula New York,5,"700 5th Ave, New York, NY 10019","Kitchen/Kitchenette, Hot tub, Gym, Pet friendly",1266
Seattle,NYC,2024-03-05,206,Four Seasons Hotel New York Downtown,4,"27 Barclay St, New York, NY 10007","Gym, Parking",245
Seattle,NYC,2024-03-05,206,The Plaza Hotel,4,"768 5th Ave, New York, NY 10019",Pet friendly,401
Seattle,NYC,2024-03-05,206,"The Langham, New York, Fifth Avenue",5,"400 5th Ave, New York, NY 10018","Free Breakfast, Airport Shuttle, Parking",1763
Seattle,NYC,2024-03-05,206,The Peninsula New York,5,"700 5th Ave, New York, NY 10019","Kitchen/Kitchenette, Hot tub, Gym, Pet friendly",1266
Los Angeles,Chicago,2024-03-05,100,Park Hyatt Chicago,4,"800 N Michigan Ave, Chicago, IL 60611","Free Breakfast, Parking, Gym",211
Los Angeles,Chicago,2024-03-05,100,The Peninsula Chicago,4,"108 E Superior St, Chicago, IL 60611","Hot tub, Fitness",208
Los Angeles,Chicago,2024-03-05,100,Four Seasons Hotel Chicago,5,"120 E Delaware Pl, Chicago, IL 60611","Hot tub, Airport Shuttle, Pet friendly",1127
Los Angeles,Chicago,2024-03-05,100,Four Seasons Hotel Chicago,5,"120 E Delaware Pl, Chicago, IL 60611","Free Breakfast, Airport Shuttle, Kitchen/Kitchenette, Fitness, Gym",1197
NYC,Chicago,2024-03-05,144,Park Hyatt Chicago,4,"800 N Michigan Ave, Chicago, IL 60611","Free Breakfast, Parking, Gym",211
NYC,Chicago,2024-03-05,144,The Peninsula Chicago,4,"108 E Superior St, Chicago, IL 60611","Hot tub, Fitness",208
NYC,Chicago,2024-03-05,144,Four Seasons Hotel Chicago,5,"120 E Delaware Pl, Chicago, IL 60611","Hot tub, Airport Shuttle, Pet friendly",1127
NYC,Chicago,2024-03-05,144,Four Seasons Hotel Chicago,5,"120 E Delaware Pl, Chicago, IL 60611","Free Breakfast, Airport Shuttle, Kitchen/Kitchenette, Fitness, Gym",1197
San Diego,Chicago,2024-03-05,104,Park Hyatt Chicago,4,"800 N Michigan Ave, Chicago, IL 60611","Free Breakfast, Parking, Gym",211
San Diego,Chicago,2024-03-05,104,The Peninsula Chicago,4,"108 E Superior St, Chicago, IL 60611","Hot tub, Fitness",208
San Diego,Chicago,2024-03-05,104,Four Seasons Hotel Chicago,5,"120 E Delaware Pl, Chicago, IL 60611","Hot tub, Airport Shuttle, Pet friendly",1127
San Diego,Chicago,2024-03-05,104,Four Seasons Hotel Chicago,5,"120 E Delaware Pl, Chicago, IL 60611","Free Breakfast, Airport Shuttle, Kitchen/Kitchenette, Fitness, Gym",1197
San Francisco,Chicago,2024-03-05,182,Park Hyatt Chicago,4,"800 N Michigan Ave, Chicago, IL 60611","Free Breakfast, Parking, Gym",211
San Francisco,Chicago,2024-03-05,182,The Peninsula Chicago,4,"108 E Superior St, Chicago, IL 60611","Hot tub, Fitness",208
San Francisco,Chicago,2024-03-05,182,Four Seasons Hotel Chicago,5,"120 E Delaware Pl, Chicago, IL 60611","Hot tub, Airport Shuttle, Pet friendly",1127
San Francisco,Chicago,2024-03-05,182,Four Seasons Hotel Chicago,5,"120 E Delaware Pl, Chicago, IL 60611","Free Breakfast, Airport Shuttle, Kitchen/Kitchenette, Fitness, Gym",1197
Seattle,Chicago,2024-03-05,155,Park Hyatt Chicago,4,"800 N Michigan Ave, Chicago, IL 60611","Free Breakfast, Parking, Gym",211
Seattle,Chicago,2024-03-05,155,The Peninsula Chicago,4,"108 E Superior St, Chicago, IL 60611","Hot tub, Fitness",208
Seattle,Chicago,2024-03-05,155,Four Seasons Hotel Chicago,5,"120 E Delaware Pl, Chicago, IL 60611","Hot tub, Airport Shuttle, Pet friendly",1127
Seattle,Chicago,2024-03-05,155,Four Seasons Hotel Chicago,5,"120 E Delaware Pl, Chicago, IL 60611","Free Breakfast, Airport Shuttle, Kitchen/Kitchenette, Fitness, Gym",1197
Chicago,Seattle,2024-03-06,64,The Edgewater Hotel,4,"2411 Alaskan Way, Seattle, WA 98121","Gym, Free Breakfast, Parking",276
Chicago,Seattle,2024-03-06,64,Thompson Seattle,4,"110 Stewart St, Seattle, WA 98101",Kitchen/Kitchenette,218
Chicago,Seattle,2024-03-06,64,The Edgewater Hotel,5,"2411 Alaskan Way, Seattle, WA 98121","Free WiFi, Pet friendly, Gym, Free Breakfast, Fitness",984
Chicago,Seattle,2024-03-06,64,The Westin Seattle,5,"1900 5th Ave, Seattle, WA 98101","Fitness, Hot tub, Gym, Airport Shuttle, Parking",538
Los Angeles,Seattle,2024-03-06,119,The Edgewater Hotel,4,"2411 Alaskan Way, Seattle, WA 98121","Gym, Free Breakfast, Parking",276
Los Angeles,Seattle,2024-03-06,119,Thompson Seattle,4,"110 Stewart St, Seattle, WA 98101",Kitchen/Kitchenette,218
Los Angeles,Seattle,2024-03-06,119,The Edgewater Hotel,5,"2411 Alaskan Way, Seattle, WA 98121","Free WiFi, Pet friendly, Gym, Free Breakfast, Fitness",984
Los Angeles,Seattle,2024-03-06,119,The Westin Seattle,5,"1900 5th Ave, Seattle, WA 98101","Fitness, Hot tub, Gym, Airport Shuttle, Parking",538
NYC,Seattle,2024-03-06,215,The Edgewater Hotel,4,"2411 Alaskan Way, Seattle, WA 98121","Gym, Free Breakfast, Parking",276
NYC,Seattle,2024-03-06,215,Thompson Seattle,4,"110 Stewart St, Seattle, WA 98101",Kitchen/Kitchenette,218
NYC,Seattle,2024-03-06,215,The Edgewater Hotel,5,"2411 Alaskan Way, Seattle, WA 98121","Free WiFi, Pet friendly, Gym, Free Breakfast, Fitness",984
NYC,Seattle,2024-03-06,215,The Westin Seattle,5,"1900 5th Ave, Seattle, WA 98101","Fitness, Hot tub, Gym, Airport Shuttle, Parking",538
San Diego,Seattle,2024-03-06,157,The Edgewater Hotel,4,"2411 Alaskan Way, Seattle, WA 98121","Gym, Free Breakfast, Parking",276
San Diego,Seattle,2024-03-06,157,Thompson Seattle,4,"110 Stewart St, Seattle, WA 98101",Kitchen/Kitchenette,218
San Diego,Seattle,2024-03-06,157,The Edgewater Hotel,5,"2411 Alaskan Way, Seattle, WA 98121","Free WiFi, Pet friendly, Gym, Free Breakfast, Fitness",984
San Diego,Seattle,2024-03-06,157,The Westin Seattle,5,"1900 5th Ave, Seattle, WA 98101","Fitness, Hot tub, Gym, Airport Shuttle, Parking",538
San Francisco,Seattle,2024-03-06,80,The Edgewater Hotel,4,"2411 Alaskan Way, Seattle, WA 98121","Gym, Free Breakfast, Parking",276
San Francisco,Seattle,2024-03-06,80,Thompson Seattle,4,"110 Stewart St, Seattle, WA 98101",Kitchen/Kitchenette,218
San Francisco,Seattle,2024-03-06,80,The Edgewater Hotel,5,"2411 Alaskan Way, Seattle, WA 98121","Free WiFi, Pet friendly, Gym, Free Breakfast, Fitness",984
San Francisco,Seattle,2024-03-06,80,The Westin Seattle,5,"1900 5th Ave, Seattle, WA 98101","Fitness, Hot tub, Gym, Airport Shuttle, Parking",538
Chicago,Los Angeles,2024-03-06,118,"The Westin Bonaventure Hotel & Suites, Los Angeles",4,"404 S Figueroa St, Los Angeles, CA 90071","Pet friendly, Kitchen/Kitchenette, Airport Shuttle",213
Chicago,Los Angeles,2024-03-06,118,JW Marriott Los Angeles L.A. LIVE,4,"900 W Olympic Blvd, Los Angeles, CA 90015","Pet friendly, Hot tub, Free WiFi",260
Chicago,Los Angeles,2024-03-06,118,JW Marriott Los Angeles L.A. LIVE,5,"900 W Olympic Blvd, Los Angeles, CA 90015","Fitness, Gym, Free WiFi",369
Chicago,Los Angeles,2024-03-06,118,JW Marriott Los Angeles L.A. LIVE,5,"900 W Olympic Blvd, Los Angeles, CA 90015","Pool, Free Breakfast, Kitchen/Kitchenette, Free WiFi",1450
NYC,Los Angeles,2024-03-06,214,"The Westin Bonaventure Hotel & Suites, Los Angeles",4,"404 S Figueroa St, Los Angeles, CA 90071","Pet friendly, Kitchen/Kitchenette, Airport Shuttle",213
NYC,Los Angeles,2024-03-06,214,JW Marriott Los Angeles L.A. LIVE,4,"900 W Olympic Blvd, Los Angeles, CA 90015","Pet friendly, Hot tub, Free WiFi",260
NYC,Los Angeles,2024-03-06,214,JW Marriott Los Angeles L.A. LIVE,5,"900 W Olympic Blvd, Los Angeles, CA 90015","Fitness, Gym, Free WiFi",369
